sourcetypeID	roadtypeID	dayID	hourID	hourVMTFraction
52	5	5	11	0.04869
52	5	5	12	0.06991
52	5	5	13	0.06492
52	5	5	14	0.06991
52	5	5	15	0.08240
52	5	5	16	0.08739
52	5	5	17	0.07491
52	5	5	18	0.04744
52	5	5	19	0.03496
52	5	5	20	0.01748
52	5	5	21	0.00749
52	5	5	22	0.00874
52	5	5	23	0.00375
52	5	5	24	0.00624
53	1	2	1	0.02147
53	1	2	2	0.01444
53	1	2	3	0.01097
53	1	2	4	0.00749
53	1	2	5	0.00684
53	1	2	6	0.01036
53	1	2	7	0.01843
53	1	2	8	0.02681
53	1	2	9	0.03639
53	1	2	10	0.04754
53	1	2	11	0.05747
53	1	2	12	0.06508
53	1	2	13	0.07132
53	1	2	14	0.07149
53	1	2	15	0.07172
53	1	2	16	0.07201
53	1	2	17	0.07115
53	1	2	18	0.06789
53	1	2	19	0.06177
53	1	2	20	0.05169
53	1	2	21	0.04287
53	1	2	22	0.03803
53	1	2	23	0.03221
53	1	2	24	0.02457
53	1	5	1	0.00375
53	1	5	2	0.00375
53	1	5	3	0.00375
53	1	5	4	0.01248
53	1	5	5	0.02247
53	1	5	6	0.04368
53	1	5	7	0.09613
53	1	5	8	0.08489
53	1	5	9	0.05993
53	1	5	10	0.04494
53	1	5	11	0.04869
53	1	5	12	0.06991
53	1	5	13	0.06492
53	1	5	14	0.06991
53	1	5	15	0.08240
53	1	5	16	0.08739
53	1	5	17	0.07491
53	1	5	18	0.04744
53	1	5	19	0.03496
53	1	5	20	0.01748
53	1	5	21	0.00749
53	1	5	22	0.00874
53	1	5	23	0.00375
53	1	5	24	0.00624
53	2	2	1	0.01642
53	2	2	2	0.01119
53	2	2	3	0.00854
53	2	2	4	0.00679
53	2	2	5	0.00722
53	2	2	6	0.01076
53	2	2	7	0.01768
53	2	2	8	0.02688
53	2	2	9	0.03866
53	2	2	10	0.05224
53	2	2	11	0.06317
53	2	2	12	0.06994
53	2	2	13	0.07293
53	2	2	14	0.07312
53	2	2	15	0.07362
53	2	2	16	0.07446
53	2	2	17	0.07422
53	2	2	18	0.07001
53	2	2	19	0.0614
53	2	2	20	0.0505
53	2	2	21	0.04121
53	2	2	22	0.03364
53	2	2	23	0.02622
53	2	2	24	0.01917
53	2	5	1	0.00375
53	2	5	2	0.00375
53	2	5	3	0.00375
53	2	5	4	0.01248
53	2	5	5	0.02247
53	2	5	6	0.04368
53	2	5	7	0.09613
53	2	5	8	0.08489
53	2	5	9	0.05993
53	2	5	10	0.04494
53	2	5	11	0.04869
53	2	5	12	0.06991
53	2	5	13	0.06492
53	2	5	14	0.06991
53	2	5	15	0.08240
53	2	5	16	0.08739
53	2	5	17	0.07491
53	2	5	18	0.04744
53	2	5	19	0.03496
53	2	5	20	0.01748
53	2	5	21	0.00749
53	2	5	22	0.00874
53	2	5	23	0.00375
53	2	5	24	0.00624
53	3	2	1	0.01642
53	3	2	2	0.01119
53	3	2	3	0.00854
53	3	2	4	0.00679
53	3	2	5	0.00722
53	3	2	6	0.01076
53	3	2	7	0.01768
53	3	2	8	0.02688
53	3	2	9	0.03866
53	3	2	10	0.05224
53	3	2	11	0.06317
53	3	2	12	0.06994
53	3	2	13	0.07293
53	3	2	14	0.07312
53	3	2	15	0.07362
53	3	2	16	0.07446
53	3	2	17	0.07422
53	3	2	18	0.07001
53	3	2	19	0.0614
53	3	2	20	0.0505
53	3	2	21	0.04121
53	3	2	22	0.03364
53	3	2	23	0.02622
53	3	2	24	0.01917
53	3	5	1	0.00375
53	3	5	2	0.00375
53	3	5	3	0.00375
53	3	5	4	0.01248
53	3	5	5	0.02247
53	3	5	6	0.04368
53	3	5	7	0.09613
53	3	5	8	0.08489
53	3	5	9	0.05993
53	3	5	10	0.04494
53	3	5	11	0.04869
53	3	5	12	0.06991
53	3	5	13	0.06492
53	3	5	14	0.06991
53	3	5	15	0.08240
53	3	5	16	0.08739
53	3	5	17	0.07491
53	3	5	18	0.04744
53	3	5	19	0.03496
53	3	5	20	0.01748
53	3	5	21	0.00749
53	3	5	22	0.00874
53	3	5	23	0.00375
53	3	5	24	0.00624
53	4	2	1	0.02147
53	4	2	2	0.01444
53	4	2	3	0.01097
53	4	2	4	0.00749
53	4	2	5	0.00684
53	4	2	6	0.01036
53	4	2	7	0.01843
53	4	2	8	0.02681
53	4	2	9	0.03639
53	4	2	10	0.04754
53	4	2	11	0.05747
53	4	2	12	0.06508
53	4	2	13	0.07132
53	4	2	14	0.07149
53	4	2	15	0.07172
53	4	2	16	0.07201
53	4	2	17	0.07115
53	4	2	18	0.06789
53	4	2	19	0.06177
53	4	2	20	0.05169
53	4	2	21	0.04287
53	4	2	22	0.03803
53	4	2	23	0.03221
53	4	2	24	0.02457
53	4	5	1	0.00375
53	4	5	2	0.00375
53	4	5	3	0.00375
53	4	5	4	0.01248
53	4	5	5	0.02247
53	4	5	6	0.04368
53	4	5	7	0.09613
53	4	5	8	0.08489
53	4	5	9	0.05993
53	4	5	10	0.04494
53	4	5	11	0.04869
53	4	5	12	0.06991
53	4	5	13	0.06492
53	4	5	14	0.06991
53	4	5	15	0.08240
53	4	5	16	0.08739
53	4	5	17	0.07491
53	4	5	18	0.04744
53	4	5	19	0.03496
53	4	5	20	0.01748
53	4	5	21	0.00749
53	4	5	22	0.00874
53	4	5	23	0.00375
53	4	5	24	0.00624
53	5	2	1	0.02147
53	5	2	2	0.01444
53	5	2	3	0.01097
53	5	2	4	0.00749
53	5	2	5	0.00684
53	5	2	6	0.01036
53	5	2	7	0.01843
53	5	2	8	0.02681
53	5	2	9	0.03639
53	5	2	10	0.04754
53	5	2	11	0.05747
53	5	2	12	0.06508
53	5	2	13	0.07132
53	5	2	14	0.07149
53	5	2	15	0.07172
53	5	2	16	0.07201
53	5	2	17	0.07115
53	5	2	18	0.06789
53	5	2	19	0.06177
53	5	2	20	0.05169
53	5	2	21	0.04287
53	5	2	22	0.03803
53	5	2	23	0.03221
53	5	2	24	0.02457
53	5	5	1	0.00375
53	5	5	2	0.00375
53	5	5	3	0.00375
53	5	5	4	0.01248
53	5	5	5	0.02247
53	5	5	6	0.04368
53	5	5	7	0.09613
53	5	5	8	0.08489
53	5	5	9	0.05993
53	5	5	10	0.04494
53	5	5	11	0.04869
53	5	5	12	0.06991
53	5	5	13	0.06492
53	5	5	14	0.06991
53	5	5	15	0.08240
53	5	5	16	0.08739
53	5	5	17	0.07491
53	5	5	18	0.04744
53	5	5	19	0.03496
53	5	5	20	0.01748
53	5	5	21	0.00749
53	5	5	22	0.00874
53	5	5	23	0.00375
53	5	5	24	0.00624
54	1	2	1	0.02147
54	1	2	2	0.01444
54	1	2	3	0.01097
54	1	2	4	0.00749
54	1	2	5	0.00684
54	1	2	6	0.01036
54	1	2	7	0.01843
54	1	2	8	0.02681
54	1	2	9	0.03639
54	1	2	10	0.04754
54	1	2	11	0.05747
54	1	2	12	0.06508
54	1	2	13	0.07132
54	1	2	14	0.07149
54	1	2	15	0.07172
54	1	2	16	0.07201
54	1	2	17	0.07115
54	1	2	18	0.06789
54	1	2	19	0.06177
54	1	2	20	0.05169
54	1	2	21	0.04287
54	1	2	22	0.03803
54	1	2	23	0.03221
54	1	2	24	0.02457
54	1	5	1	0.00375
54	1	5	2	0.00375
54	1	5	3	0.00375
54	1	5	4	0.01248
54	1	5	5	0.02247
54	1	5	6	0.04368
54	1	5	7	0.09613
54	1	5	8	0.08489
54	1	5	9	0.05993
54	1	5	10	0.04494
54	1	5	11	0.04869
54	1	5	12	0.06991
54	1	5	13	0.06492
54	1	5	14	0.06991
54	1	5	15	0.08240
54	1	5	16	0.08739
54	1	5	17	0.07491
54	1	5	18	0.04744
54	1	5	19	0.03496
54	1	5	20	0.01748
54	1	5	21	0.00749
54	1	5	22	0.00874
54	1	5	23	0.00375
54	1	5	24	0.00624
54	2	2	1	0.01642
54	2	2	2	0.01119
54	2	2	3	0.00854
54	2	2	4	0.00679
54	2	2	5	0.00722
54	2	2	6	0.01076
54	2	2	7	0.01768
54	2	2	8	0.02688
54	2	2	9	0.03866
54	2	2	10	0.05224
54	2	2	11	0.06317
54	2	2	12	0.06994
54	2	2	13	0.07293
54	2	2	14	0.07312
54	2	2	15	0.07362
54	2	2	16	0.07446
54	2	2	17	0.07422
54	2	2	18	0.07001
54	2	2	19	0.0614
54	2	2	20	0.0505
54	2	2	21	0.04121
54	2	2	22	0.03364
54	2	2	23	0.02622
54	2	2	24	0.01917
54	2	5	1	0.00375
54	2	5	2	0.00375
54	2	5	3	0.00375
54	2	5	4	0.01248
54	2	5	5	0.02247
54	2	5	6	0.04368
54	2	5	7	0.09613
54	2	5	8	0.08489
54	2	5	9	0.05993
54	2	5	10	0.04494
54	2	5	11	0.04869
54	2	5	12	0.06991
54	2	5	13	0.06492
54	2	5	14	0.06991
54	2	5	15	0.08240
54	2	5	16	0.08739
54	2	5	17	0.07491
54	2	5	18	0.04744
54	2	5	19	0.03496
54	2	5	20	0.01748
54	2	5	21	0.00749
54	2	5	22	0.00874
54	2	5	23	0.00375
54	2	5	24	0.00624
54	3	2	1	0.01642
54	3	2	2	0.01119
54	3	2	3	0.00854
54	3	2	4	0.00679
54	3	2	5	0.00722
54	3	2	6	0.01076
54	3	2	7	0.01768
54	3	2	8	0.02688
54	3	2	9	0.03866
54	3	2	10	0.05224
54	3	2	11	0.06317
54	3	2	12	0.06994
54	3	2	13	0.07293
54	3	2	14	0.07312
54	3	2	15	0.07362
54	3	2	16	0.07446
54	3	2	17	0.07422
54	3	2	18	0.07001
54	3	2	19	0.0614
54	3	2	20	0.0505
54	3	2	21	0.04121
54	3	2	22	0.03364
54	3	2	23	0.02622
54	3	2	24	0.01917
54	3	5	1	0.00375
54	3	5	2	0.00375
54	3	5	3	0.00375
54	3	5	4	0.01248
54	3	5	5	0.02247
54	3	5	6	0.04368
54	3	5	7	0.09613
54	3	5	8	0.08489
54	3	5	9	0.05993
54	3	5	10	0.04494
54	3	5	11	0.04869
54	3	5	12	0.06991
54	3	5	13	0.06492
54	3	5	14	0.06991
54	3	5	15	0.08240
54	3	5	16	0.08739
54	3	5	17	0.07491
54	3	5	18	0.04744
54	3	5	19	0.03496
54	3	5	20	0.01748
54	3	5	21	0.00749
54	3	5	22	0.00874
54	3	5	23	0.00375
54	3	5	24	0.00624
54	4	2	1	0.02147
54	4	2	2	0.01444
54	4	2	3	0.01097
54	4	2	4	0.00749
54	4	2	5	0.00684
54	4	2	6	0.01036
54	4	2	7	0.01843
54	4	2	8	0.02681
54	4	2	9	0.03639
54	4	2	10	0.04754
54	4	2	11	0.05747
54	4	2	12	0.06508
54	4	2	13	0.07132
54	4	2	14	0.07149
54	4	2	15	0.07172
54	4	2	16	0.07201
54	4	2	17	0.07115
54	4	2	18	0.06789
54	4	2	19	0.06177
54	4	2	20	0.05169
54	4	2	21	0.04287
54	4	2	22	0.03803
54	4	2	23	0.03221
54	4	2	24	0.02457
54	4	5	1	0.00375
54	4	5	2	0.00375
54	4	5	3	0.00375
54	4	5	4	0.01248
54	4	5	5	0.02247
54	4	5	6	0.04368
54	4	5	7	0.09613
54	4	5	8	0.08489
54	4	5	9	0.05993
54	4	5	10	0.04494
54	4	5	11	0.04869
54	4	5	12	0.06991
54	4	5	13	0.06492
54	4	5	14	0.06991
54	4	5	15	0.08240
54	4	5	16	0.08739
54	4	5	17	0.07491
54	4	5	18	0.04744
54	4	5	19	0.03496
54	4	5	20	0.01748
54	4	5	21	0.00749
54	4	5	22	0.00874
54	4	5	23	0.00375
54	4	5	24	0.00624
54	5	2	1	0.02147
54	5	2	2	0.01444
54	5	2	3	0.01097
54	5	2	4	0.00749
54	5	2	5	0.00684
54	5	2	6	0.01036
54	5	2	7	0.01843
54	5	2	8	0.02681
54	5	2	9	0.03639
54	5	2	10	0.04754
54	5	2	11	0.05747
54	5	2	12	0.06508
54	5	2	13	0.07132
54	5	2	14	0.07149
54	5	2	15	0.07172
54	5	2	16	0.07201
54	5	2	17	0.07115
54	5	2	18	0.06789
54	5	2	19	0.06177
54	5	2	20	0.05169
54	5	2	21	0.04287
54	5	2	22	0.03803
54	5	2	23	0.03221
54	5	2	24	0.02457
54	5	5	1	0.00375
54	5	5	2	0.00375
54	5	5	3	0.00375
54	5	5	4	0.01248
54	5	5	5	0.02247
54	5	5	6	0.04368
54	5	5	7	0.09613
54	5	5	8	0.08489
54	5	5	9	0.05993
54	5	5	10	0.04494
54	5	5	11	0.04869
54	5	5	12	0.06991
54	5	5	13	0.06492
54	5	5	14	0.06991
54	5	5	15	0.08240
54	5	5	16	0.08739
54	5	5	17	0.07491
54	5	5	18	0.04744
54	5	5	19	0.03496
54	5	5	20	0.01748
54	5	5	21	0.00749
54	5	5	22	0.00874
54	5	5	23	0.00375
54	5	5	24	0.00624
61	1	2	1	0.02147
61	1	2	2	0.01444
61	1	2	3	0.01097
61	1	2	4	0.00749
61	1	2	5	0.00684
61	1	2	6	0.01036
61	1	2	7	0.01843
61	1	2	8	0.02681
61	1	2	9	0.03639
61	1	2	10	0.04754
61	1	2	11	0.05747
61	1	2	12	0.06508
61	1	2	13	0.07132
61	1	2	14	0.07149
61	1	2	15	0.07172
61	1	2	16	0.07201
61	1	2	17	0.07115
61	1	2	18	0.06789
61	1	2	19	0.06177
61	1	2	20	0.05169
61	1	2	21	0.04287
61	1	2	22	0.03803
61	1	2	23	0.03221
61	1	2	24	0.02457
61	1	5	1	0.00786
61	1	5	2	0.0067
61	1	5	3	0.00757
61	1	5	4	0.01369
61	1	5	5	0.0332
61	1	5	6	0.05911
61	1	5	7	0.12143
61	1	5	8	0.05824
61	1	5	9	0.03844
61	1	5	10	0.03844
61	1	5	11	0.04252
61	1	5	12	0.05853
61	1	5	13	0.05941
61	1	5	14	0.07368
61	1	5	15	0.07455
61	1	5	16	0.0862
61	1	5	17	0.076
61	1	5	18	0.05358
61	1	5	19	0.03378
61	1	5	20	0.02213
61	1	5	21	0.01659
61	1	5	22	0.00903
61	1	5	23	0.00524
61	1	5	24	0.00408
61	2	2	1	0.01642
61	2	2	2	0.01119
61	2	2	3	0.00854
61	2	2	4	0.00679
61	2	2	5	0.00722
61	2	2	6	0.01076
61	2	2	7	0.01768
61	2	2	8	0.02688
61	2	2	9	0.03866
61	2	2	10	0.05224
61	2	2	11	0.06317
61	2	2	12	0.06994
61	2	2	13	0.07293
61	2	2	14	0.07312
61	2	2	15	0.07362
61	2	2	16	0.07446
61	2	2	17	0.07422
61	2	2	18	0.07001
61	2	2	19	0.0614
61	2	2	20	0.0505
61	2	2	21	0.04121
61	2	2	22	0.03364
61	2	2	23	0.02622
61	2	2	24	0.01917
61	2	5	1	0.00786
61	2	5	2	0.0067
61	2	5	3	0.00757
61	2	5	4	0.01369
61	2	5	5	0.0332
61	2	5	6	0.05911
61	2	5	7	0.12143
61	2	5	8	0.05824
61	2	5	9	0.03844
61	2	5	10	0.03844
61	2	5	11	0.04252
61	2	5	12	0.05853
61	2	5	13	0.05941
61	2	5	14	0.07368
61	2	5	15	0.07455
61	2	5	16	0.0862
61	2	5	17	0.076
61	2	5	18	0.05358
61	2	5	19	0.03378
61	2	5	20	0.02213
61	2	5	21	0.01659
61	2	5	22	0.00903
61	2	5	23	0.00524
61	2	5	24	0.00408
61	3	2	1	0.01642
61	3	2	2	0.01119
61	3	2	3	0.00854
61	3	2	4	0.00679
61	3	2	5	0.00722
61	3	2	6	0.01076
61	3	2	7	0.01768
61	3	2	8	0.02688
61	3	2	9	0.03866
61	3	2	10	0.05224
61	3	2	11	0.06317
61	3	2	12	0.06994
61	3	2	13	0.07293
61	3	2	14	0.07312
61	3	2	15	0.07362
61	3	2	16	0.07446
61	3	2	17	0.07422
61	3	2	18	0.07001
61	3	2	19	0.0614
61	3	2	20	0.0505
61	3	2	21	0.04121
61	3	2	22	0.03364
61	3	2	23	0.02622
61	3	2	24	0.01917
61	3	5	1	0.00786
61	3	5	2	0.0067
61	3	5	3	0.00757
61	3	5	4	0.01369
61	3	5	5	0.0332
61	3	5	6	0.05911
61	3	5	7	0.12143
61	3	5	8	0.05824
61	3	5	9	0.03844
61	3	5	10	0.03844
61	3	5	11	0.04252
61	3	5	12	0.05853
61	3	5	13	0.05941
61	3	5	14	0.07368
61	3	5	15	0.07455
61	3	5	16	0.0862
61	3	5	17	0.076
61	3	5	18	0.05358
61	3	5	19	0.03378
61	3	5	20	0.02213
61	3	5	21	0.01659
61	3	5	22	0.00903
61	3	5	23	0.00524
61	3	5	24	0.00408
61	4	2	1	0.02147
61	4	2	2	0.01444
61	4	2	3	0.01097
61	4	2	4	0.00749
61	4	2	5	0.00684
61	4	2	6	0.01036
61	4	2	7	0.01843
61	4	2	8	0.02681
61	4	2	9	0.03639
61	4	2	10	0.04754
61	4	2	11	0.05747
61	4	2	12	0.06508
61	4	2	13	0.07132
61	4	2	14	0.07149
61	4	2	15	0.07172
61	4	2	16	0.07201
61	4	2	17	0.07115
61	4	2	18	0.06789
61	4	2	19	0.06177
61	4	2	20	0.05169
61	4	2	21	0.04287
61	4	2	22	0.03803
61	4	2	23	0.03221
61	4	2	24	0.02457
61	4	5	1	0.00786
61	4	5	2	0.0067
61	4	5	3	0.00757
61	4	5	4	0.01369
61	4	5	5	0.0332
61	4	5	6	0.05911
61	4	5	7	0.12143
61	4	5	8	0.05824
61	4	5	9	0.03844
61	4	5	10	0.03844
61	4	5	11	0.04252
61	4	5	12	0.05853
61	4	5	13	0.05941
61	4	5	14	0.07368
61	4	5	15	0.07455
61	4	5	16	0.0862
61	4	5	17	0.076
61	4	5	18	0.05358
61	4	5	19	0.03378
61	4	5	20	0.02213
61	4	5	21	0.01659
61	4	5	22	0.00903
61	4	5	23	0.00524
61	4	5	24	0.00408
61	5	2	1	0.02147
61	5	2	2	0.01444
61	5	2	3	0.01097
61	5	2	4	0.00749
61	5	2	5	0.00684
61	5	2	6	0.01036
61	5	2	7	0.01843
61	5	2	8	0.02681
61	5	2	9	0.03639
61	5	2	10	0.04754
61	5	2	11	0.05747
61	5	2	12	0.06508
61	5	2	13	0.07132
61	5	2	14	0.07149
61	5	2	15	0.07172
61	5	2	16	0.07201
61	5	2	17	0.07115
61	5	2	18	0.06789
61	5	2	19	0.06177
61	5	2	20	0.05169
61	5	2	21	0.04287
61	5	2	22	0.03803
61	5	2	23	0.03221
61	5	2	24	0.02457
61	5	5	1	0.00786
61	5	5	2	0.0067
61	5	5	3	0.00757
61	5	5	4	0.01369
61	5	5	5	0.0332
61	5	5	6	0.05911
61	5	5	7	0.12143
61	5	5	8	0.05824
61	5	5	9	0.03844
61	5	5	10	0.03844
61	5	5	11	0.04252
61	5	5	12	0.05853
61	5	5	13	0.05941
61	5	5	14	0.07368
61	5	5	15	0.07455
61	5	5	16	0.0862
61	5	5	17	0.076
61	5	5	18	0.05358
61	5	5	19	0.03378
61	5	5	20	0.02213
61	5	5	21	0.01659
61	5	5	22	0.00903
61	5	5	23	0.00524
61	5	5	24	0.00408
62	1	2	1	0.02147
62	1	2	2	0.01444
62	1	2	3	0.01097
62	1	2	4	0.00749
62	1	2	5	0.00684
62	1	2	6	0.01036
62	1	2	7	0.01843
62	1	2	8	0.02681
62	1	2	9	0.03639
62	1	2	10	0.04754
62	1	2	11	0.05747
62	1	2	12	0.06508
62	1	2	13	0.07132
62	1	2	14	0.07149
62	1	2	15	0.07172
62	1	2	16	0.07201
62	1	2	17	0.07115
62	1	2	18	0.06789
62	1	2	19	0.06177
62	1	2	20	0.05169
62	1	2	21	0.04287
62	1	2	22	0.03803
62	1	2	23	0.03221
62	1	2	24	0.02457
62	1	5	1	0.00786
62	1	5	2	0.0067
62	1	5	3	0.00757
62	1	5	4	0.01369
62	1	5	5	0.0332
62	1	5	6	0.05911
62	1	5	7	0.12143
62	1	5	8	0.05824
62	1	5	9	0.03844
62	1	5	10	0.03844
62	1	5	11	0.04252
62	1	5	12	0.05853
62	1	5	13	0.05941
62	1	5	14	0.07368
62	1	5	15	0.07455
62	1	5	16	0.0862
62	1	5	17	0.076
62	1	5	18	0.05358
62	1	5	19	0.03378
62	1	5	20	0.02213
62	1	5	21	0.01659
62	1	5	22	0.00903
62	1	5	23	0.00524
62	1	5	24	0.00408
62	2	2	1	0.01642
62	2	2	2	0.01119
62	2	2	3	0.00854
62	2	2	4	0.00679
62	2	2	5	0.00722
62	2	2	6	0.01076
62	2	2	7	0.01768
62	2	2	8	0.02688
62	2	2	9	0.03866
62	2	2	10	0.05224
62	2	2	11	0.06317
62	2	2	12	0.06994
62	2	2	13	0.07293
62	2	2	14	0.07312
62	2	2	15	0.07362
62	2	2	16	0.07446
62	2	2	17	0.07422
62	2	2	18	0.07001
62	2	2	19	0.0614
62	2	2	20	0.0505
62	2	2	21	0.04121
62	2	2	22	0.03364
62	2	2	23	0.02622
62	2	2	24	0.01917
62	2	5	1	0.00786
62	2	5	2	0.0067
62	2	5	3	0.00757
62	2	5	4	0.01369
62	2	5	5	0.0332
62	2	5	6	0.05911
62	2	5	7	0.12143
62	2	5	8	0.05824
62	2	5	9	0.03844
62	2	5	10	0.03844
62	2	5	11	0.04252
62	2	5	12	0.05853
62	2	5	13	0.05941
62	2	5	14	0.07368
62	2	5	15	0.07455
62	2	5	16	0.0862
62	2	5	17	0.076
62	2	5	18	0.05358
62	2	5	19	0.03378
62	2	5	20	0.02213
62	2	5	21	0.01659
62	2	5	22	0.00903
62	2	5	23	0.00524
62	2	5	24	0.00408
62	3	2	1	0.01642
62	3	2	2	0.01119
62	3	2	3	0.00854
62	3	2	4	0.00679
62	3	2	5	0.00722
62	3	2	6	0.01076
62	3	2	7	0.01768
62	3	2	8	0.02688
62	3	2	9	0.03866
62	3	2	10	0.05224
62	3	2	11	0.06317
62	3	2	12	0.06994
62	3	2	13	0.07293
62	3	2	14	0.07312
62	3	2	15	0.07362
62	3	2	16	0.07446
62	3	2	17	0.07422
62	3	2	18	0.07001
62	3	2	19	0.0614
62	3	2	20	0.0505
62	3	2	21	0.04121
62	3	2	22	0.03364
62	3	2	23	0.02622
62	3	2	24	0.01917
62	3	5	1	0.00786
62	3	5	2	0.0067
62	3	5	3	0.00757
62	3	5	4	0.01369
62	3	5	5	0.0332
62	3	5	6	0.05911
62	3	5	7	0.12143
62	3	5	8	0.05824
62	3	5	9	0.03844
62	3	5	10	0.03844
62	3	5	11	0.04252
62	3	5	12	0.05853
62	3	5	13	0.05941
62	3	5	14	0.07368
62	3	5	15	0.07455
62	3	5	16	0.0862
62	3	5	17	0.076
62	3	5	18	0.05358
62	3	5	19	0.03378
62	3	5	20	0.02213
62	3	5	21	0.01659
62	3	5	22	0.00903
62	3	5	23	0.00524
62	3	5	24	0.00408
62	4	2	1	0.02147
62	4	2	2	0.01444
62	4	2	3	0.01097
62	4	2	4	0.00749
62	4	2	5	0.00684
62	4	2	6	0.01036
62	4	2	7	0.01843
62	4	2	8	0.02681
62	4	2	9	0.03639
62	4	2	10	0.04754
62	4	2	11	0.05747
62	4	2	12	0.06508
62	4	2	13	0.07132
62	4	2	14	0.07149
62	4	2	15	0.07172
62	4	2	16	0.07201
62	4	2	17	0.07115
62	4	2	18	0.06789
62	4	2	19	0.06177
62	4	2	20	0.05169
62	4	2	21	0.04287
62	4	2	22	0.03803
62	4	2	23	0.03221
62	4	2	24	0.02457
62	4	5	1	0.00786
62	4	5	2	0.0067
62	4	5	3	0.00757
62	4	5	4	0.01369
62	4	5	5	0.0332
62	4	5	6	0.05911
62	4	5	7	0.12143
62	4	5	8	0.05824
62	4	5	9	0.03844
62	4	5	10	0.03844
62	4	5	11	0.04252
62	4	5	12	0.05853
62	4	5	13	0.05941
62	4	5	14	0.07368
62	4	5	15	0.07455
62	4	5	16	0.0862
62	4	5	17	0.076
62	4	5	18	0.05358
62	4	5	19	0.03378
62	4	5	20	0.02213
62	4	5	21	0.01659
62	4	5	22	0.00903
62	4	5	23	0.00524
62	4	5	24	0.00408
62	5	2	1	0.02147
62	5	2	2	0.01444
62	5	2	3	0.01097
62	5	2	4	0.00749
62	5	2	5	0.00684
62	5	2	6	0.01036
62	5	2	7	0.01843
62	5	2	8	0.02681
62	5	2	9	0.03639
62	5	2	10	0.04754
62	5	2	11	0.05747
62	5	2	12	0.06508
62	5	2	13	0.07132
62	5	2	14	0.07149
62	5	2	15	0.07172
62	5	2	16	0.07201
62	5	2	17	0.07115
62	5	2	18	0.06789
62	5	2	19	0.06177
62	5	2	20	0.05169
62	5	2	21	0.04287
62	5	2	22	0.03803
62	5	2	23	0.03221
62	5	2	24	0.02457
62	5	5	1	0.00786
62	5	5	2	0.0067
62	5	5	3	0.00757
62	5	5	4	0.01369
62	5	5	5	0.0332
62	5	5	6	0.05911
62	5	5	7	0.12143
62	5	5	8	0.05824
62	5	5	9	0.03844
62	5	5	10	0.03844
62	5	5	11	0.04252
62	5	5	12	0.05853
62	5	5	13	0.05941
62	5	5	14	0.07368
62	5	5	15	0.07455
62	5	5	16	0.0862
62	5	5	17	0.076
62	5	5	18	0.05358
62	5	5	19	0.03378
62	5	5	20	0.02213
62	5	5	21	0.01659
62	5	5	22	0.00903
62	5	5	23	0.00524
62	5	5	24	0.00408
