route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,blockname
1,64,135832010,ALTON PARK,0,101,1:03,101
1,64,135834010,ALTON PARK,0,101,1:04,101
1,64,135842010,DOWNTOWN,1,101,1:66,101
1,64,135844010,DOWNTOWN,1,101,1:66,101
10A,64,135931010,AVONDALE,0,101,10A:01,101
10A,64,135940010,DOWNTOWN,1,101,10A:59,101
10G,64,136040010,GLENWOOD,0,101,10G:04,101
10G,64,136042010,DOWNTOWN,1,101,10G:54,101
21,64,136733010,GOLDEN GATEWAY,0,101,21:01,101
21,64,136745010,DOWNTOWN,1,101,21:51,101
4,64,137188010,EASTGATE HAMILTON PL,0,101,4:13,101
4,64,137199010,DOWNTOWN VIA GOLDEN GATE,1,101,4:69,101
1,305,135696020,ALTON PARK,0,102,1:03,101
1,305,135701020,ALTON PARK,0,102,1:03,101
1,305,135706020,ALTON PARK,0,102,1:03,101
1,305,135709020,ALTON PARK,0,102,1:03,101
1,305,135741020,DOWNTOWN,1,102,1:65,101
1,305,135745020,DOWNTOWN,1,102,1:66,101
1,305,135748020,DOWNTOWN,1,102,1:66,101
1,305,135754020,DOWNTOWN,1,102,1:66,101
10A,305,135846020,AVONDALE,0,102,10A:01,101
10A,305,135857020,AVONDALE,0,102,10A:01,101
10A,305,135866020,AVONDALE,0,102,10A:01,101
10G,305,135976020,DOWNTOWN,1,102,10G:54,101
10G,305,135987020,DOWNTOWN,1,102,10G:54,101
10A,58,135916070,DOWNTOWN,1,707,10A:59,103
10G,58,136010070,GLENWOOD,0,707,10G:04,103
10G,58,136015070,GLENWOOD,0,707,10G:04,103
10G,58,136029070,DOWNTOWN,1,707,10G:54,103
10G,58,136034070,DOWNTOWN,1,707,10G:54,103
1,305,135692020,ALTON PARK,0,902,1:04,1033
1,305,135737020,DOWNTOWN,1,902,1:66,1033
10A,305,135856020,AVONDALE,0,902,10A:01,1033
10G,305,135986020,DOWNTOWN,1,902,10G:54,1033
7,305,137344020,CHATTANOOGA HOUSING AUTHORITY,0,902,7:01,1033
1,305,135708020,ALTON PARK,0,1002,1:04,104
1,305,135753020,DOWNTOWN,1,1002,1:66,104
10A,305,135872020,DOWNTOWN,1,1002,10A:59,104
10C,305,135949020,CAMPBELL,0,1002,10C:07,104
1,58,135785070,ALTON PARK,0,1007,1:03,104
1,58,135815070,DOWNTOWN,1,1007,1:66,104
10A,58,135906070,AVONDALE,0,1007,10A:01,104
10G,58,136032070,DOWNTOWN,1,1007,10G:55,104
10G,58,136035070,DOWNTOWN,1,1007,10G:54,104
1,305,135705020,ALTON PARK,0,1102,1:03,105
1,305,135752020,DOWNTOWN,1,1102,1:66,105
10A,305,135855020,AVONDALE,0,1102,10A:01,105
13,305,136067020,DOWNTOWN,1,1802,13:53,1351
13,305,136068020,DOWNTOWN,1,1802,13:53,1351
13,305,136069020,DOWNTOWN,1,1802,13:53,1351
13,305,136070020,DOWNTOWN,1,1802,13:53,1351
13,305,136047020,ROSSVILLE,0,1902,13:03,1352
13,305,136048020,ROSSVILLE,0,1902,13:03,1352
13,305,136049020,ROSSVILLE,0,1902,13:02,1352
13,305,136063020,DOWNTOWN,1,1902,13:52,1352
13,305,136064020,DOWNTOWN,1,1902,13:53,1352
13,305,136065020,DOWNTOWN,1,1902,13:53,1352
10A,305,135874020,DOWNTOWN,1,2002,10A:52,150
10G,305,135958020,GLENWOOD,0,2002,10G:03,150
4,305,136996020,EASTGATE HAMILTON PL,0,2002,4:13,150
4,305,136997020,EASTGATE HAMILTON PL,0,2002,4:13,150
4,305,136998020,EASTGATE HAMILTON PL,0,2002,4:13,150
4,305,137060020,DOWNTOWN,1,2002,4:65,150
4,305,137061020,DOWNTOWN,1,2002,4:64,150
4,305,137062020,DOWNTOWN,1,2002,4:64,150
15,305,136432020,ST ELMO VIA INCLINE ,0,2102,15:01,1501
15,305,136433020,ST ELMO VIA INCLINE ,0,2102,15:01,1501
15,305,136434020,ST ELMO VIA INCLINE ,0,2102,15:01,1501
15,305,136435020,ST ELMO VIA INCLINE ,0,2102,15:01,1501
15,305,136436020,ST ELMO VIA INCLINE ,0,2102,15:01,1501
15,305,136437020,ST ELMO VIA INCLINE ,0,2102,15:03,1501
10A,305,135883020,DOWNTOWN,1,2602,10A:52,1514
10G,305,135959020,GLENWOOD,0,2602,10G:04,1514
10G,305,135960020,GLENWOOD,0,2602,10G:04,1514
10G,305,135961020,GLENWOOD,0,2602,10G:04,1514
10G,305,135992020,DOWNTOWN,1,2602,10G:54,1514
1,305,135682020,ALTON PARK,0,2702,1:04,1518
1,305,135727020,DOWNTOWN,1,2702,1:66,1518
10A,305,135876020,DOWNTOWN,1,2702,10A:52,1518
10G,305,135954020,GLENWOOD,0,2702,10G:04,1518
7,305,137340020,CHATTANOOGA HOUSING AUTHORITY,0,2702,7:01,1518
10A,305,135868020,DOWNTOWN,1,2802,10A:52,1519
10C,305,135942020,CAMPBELL,0,2802,10C:02,1519
10C,305,135943020,CAMPBELL,0,2802,10C:06,1519
10G,305,135974020,DOWNTOWN VIA HWY 58 STUART,1,2802,10G:52,1519
1,64,135826010,ALTON PARK,0,2901,1:03,152
1,64,135828010,ALTON PARK,0,2901,1:03,152
1,64,135830010,ALTON PARK,0,2901,1:03,152
1,64,135836010,DOWNTOWN,1,2901,1:66,152
1,64,135838010,DOWNTOWN,1,2901,1:66,152
1,64,135840010,DOWNTOWN,1,2901,1:66,152
10A,64,135934010,AVONDALE,0,2901,10A:01,152
10A,64,135935010,AVONDALE,0,2901,10A:04,152
10A,64,135938010,DOWNTOWN,1,2901,10A:59,152
15,305,136431020,ST ELMO VIA INCLINE ,0,3302,15:03,1551
15,305,136438020,DOWNTOWN,1,3302,15:54,1551
15,305,136439020,DOWNTOWN ,1,3302,15:51,1551
15,305,136440020,DOWNTOWN ,1,3302,15:51,1551
15,305,136441020,DOWNTOWN ,1,3302,15:51,1551
15,305,136442020,DOWNTOWN ,1,3302,15:51,1551
1,305,135678020,ALTON PARK,0,3402,1:03,156
1,305,135723020,DOWNTOWN,1,3402,1:66,156
10A,305,135875020,DOWNTOWN,1,3402,10A:59,156
10G,305,135953020,GLENWOOD,0,3402,10G:04,156
10G,305,135994020,DOWNTOWN,1,3402,10G:54,156
1,58,135756070,ALTON PARK,0,3407,1:03,156
1,58,135758070,ALTON PARK,0,3407,1:03,156
1,58,135760070,ALTON PARK,0,3407,1:03,156
1,58,135763070,ALTON PARK,0,3407,1:03,156
1,58,135790070,DOWNTOWN,1,3407,1:65,156
1,58,135792070,DOWNTOWN,1,3407,1:66,156
1,58,135794070,DOWNTOWN,1,3407,1:66,156
1,58,135797070,DOWNTOWN,1,3407,1:66,156
10A,58,135909070,AVONDALE,0,3407,10A:01,156
10A,58,135910070,AVONDALE,0,3407,10A:01,156
10A,58,135928070,DOWNTOWN,1,3407,10A:52,156
10A,58,135930070,DOWNTOWN,1,3407,10A:52,156
10G,58,136003070,GLENWOOD,0,3407,10G:04,156
21,305,136681020,DOWNTOWN,1,4202,21:51,201
21,305,136683020,DOWNTOWN,1,4202,21:51,201
21,305,136685020,DOWNTOWN,1,4202,21:51,201
21,305,136688020,DOWNTOWN,1,4202,21:51,201
21,305,136691020,DOWNTOWN,1,4202,21:51,201
21,305,136692020,DOWNTOWN,1,4202,21:51,201
2,305,136592020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136603020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136604020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136605020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136606020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136607020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136608020,NORTH CHATTANOOGA,0,4302,2:01,202
2,305,136612020,NORTH CHATTANOOGA,0,4302,2:02,202
2,305,136614020,DOWNTOWN,1,4302,2:51,202
2,305,136623020,DOWNTOWN,1,4302,2:53,202
2,305,136625020,DOWNTOWN,1,4302,2:51,202
2,305,136627020,DOWNTOWN,1,4302,2:51,202
2,305,136629020,DOWNTOWN,1,4302,2:51,202
2,305,136632020,DOWNTOWN,1,4302,2:51,202
2,305,136634020,DOWNTOWN,1,4302,2:51,202
2,305,136636020,DOWNTOWN,1,4302,2:51,202
21,305,136652020,GOLDEN GATEWAY,0,4302,21:01,202
21,305,136654020,GOLDEN GATEWAY,0,4302,21:01,202
21,305,136656020,GOLDEN GATEWAY,0,4302,21:01,202
21,305,136658020,GOLDEN GATEWAY,0,4302,21:01,202
21,305,136659020,GOLDEN GATEWAY,0,4302,21:01,202
28,305,138330020,CHATTANOOGA STATE,0,4702,28:01,2851
28,305,138331020,DOWNTOWN,1,4702,28:51,2851
28,305,138332020,CHATTANOOGA STATE,0,4702,28:01,2851
28,305,138333020,DOWNTOWN,1,4702,28:51,2851
28,305,138334020,CHATTANOOGA STATE,0,4702,28:01,2851
28,305,138335020,DOWNTOWN,1,4702,28:51,2851
28,305,138336020,CHATTANOOGA STATE,0,4702,28:01,2851
3,58,136805070,ENTERPRISE SOUTH,0,4807,3:02,301
3,58,136806070,ENTERPRISE SOUTH,0,4807,3:02,301
3,58,136807070,ENTERPRISE SOUTH,0,4807,3:15,301
3,58,136811070,3 DOWNTOWN ,1,4807,3:53,301
3,58,136813070,3 DOWNTOWN ,1,4807,3:51,301
3,58,136814070,3 DOWNTOWN ,1,4807,3:51,301
16,305,136474020,NORTHGATE,0,4902,16:13,302
16,305,136503020,DOWNTOWN,1,4902,16:20,302
3,305,136793020,ENTERPRISE SOUTH,0,4902,3:15,302
3,305,136800020,3 DOWNTOWN ,1,4902,3:51,302
9,305,137470020,EAST LAKE  ,0,4902,9:02,302
9,305,137471020,EAST LAKE  ,0,4902,9:02,302
9,305,137498020,DOWNTOWN,1,4902,9:52,302
9,305,137499020,DOWNTOWN,1,4902,9:51,302
21,58,136708070,GOLDEN GATEWAY,0,4907,21:01,302
21,58,136728070,DOWNTOWN,1,4907,21:55,302
3,58,136801070,ENTERPRISE SOUTH,0,4907,3:15,302
33,58,137878070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137882070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137935070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137941070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137947070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137953070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137959070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137965070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137971070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137977070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137983070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137989070,SHUTTLE PARK NORTH,0,5207,33:01,3301
33,58,137993070,SHUTTLE PARK NORTH,0,5207,33:03,3301
33,58,137997070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138003070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138007070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138011070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138015070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138068070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138074070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138080070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138086070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138092070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138098070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138104070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,138110070,SHUTTLE PARK SOUTH,1,5207,33:51,3301
33,58,137976070,SHUTTLE PARK NORTH,0,5307,33:01,3302
33,58,137982070,SHUTTLE PARK NORTH,0,5307,33:01,3302
33,58,137988070,SHUTTLE PARK NORTH,0,5307,33:01,3302
33,58,137992070,SHUTTLE PARK NORTH,0,5307,33:03,3302
33,58,137996070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138002070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138006070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138010070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138014070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138052070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138057070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138062070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138067070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138073070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138079070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138085070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138091070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138097070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138103070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138109070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138115070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138121070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,58,138125070,SHUTTLE PARK SOUTH,1,5307,33:51,3302
33,64,138130010,SHUTTLE PARK NORTH,0,5401,33:01,3303
33,64,138134010,SHUTTLE PARK NORTH,0,5401,33:01,3303
33,64,138138010,SHUTTLE PARK NORTH,0,5401,33:01,3303
33,64,138220010,SHUTTLE PARK SOUTH,1,5501,33:51,3304
33,64,138224010,SHUTTLE PARK SOUTH,1,5501,33:51,3304
33,64,138228010,SHUTTLE PARK SOUTH,1,5501,33:51,3304
33,64,138232010,SHUTTLE PARK SOUTH,1,5501,33:51,3304
33,64,138236010,SHUTTLE PARK SOUTH,1,5501,33:51,3304
33,64,138297010,SHUTTLE PARK SOUTH,1,5501,33:51,3304
33,305,137622020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137623020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137624020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137625020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137660020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137661020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137662020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137663020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137664020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137665020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137666020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137667020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137696020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137701020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137706020,SHUTTLE PARK NORTH,0,5502,33:01,3304
33,305,137711020,SHUTTLE PARK NORTH,0,5502,33:03,3304
33,305,137769020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137770020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,305,137771020,SHUTTLE PARK SOUTH,1,5502,33:51,3304
33,58,137990070,SHUTTLE PARK NORTH,0,5707,33:01,3306
33,58,137998070,SHUTTLE PARK SOUTH,1,5707,33:51,3306
33,58,138105070,SHUTTLE PARK SOUTH,1,5707,33:51,3306
33,58,138111070,SHUTTLE PARK SOUTH,1,5707,33:51,3306
33,58,138117070,SHUTTLE PARK SOUTH,1,5707,33:51,3306
33,58,138123070,SHUTTLE PARK SOUTH,1,5707,33:51,3306
33,64,138153010,SHUTTLE PARK NORTH,0,5801,33:01,3351
33,64,138157010,SHUTTLE PARK NORTH,0,5801,33:01,3351
33,64,138161010,SHUTTLE PARK NORTH,0,5801,33:01,3351
33,64,138165010,SHUTTLE PARK NORTH,0,5801,33:01,3351
33,64,138169010,SHUTTLE PARK NORTH,0,5801,33:01,3351
33,64,138173010,SHUTTLE PARK NORTH,0,5801,33:01,3351
33,64,138177010,SHUTTLE PARK NORTH,0,5801,33:03,3351
33,64,138240010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,64,138244010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,64,138248010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,64,138252010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,64,138256010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,64,138260010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,64,138264010,SHUTTLE PARK SOUTH,1,5801,33:51,3351
33,305,137626020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137627020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137628020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137629020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,305,137630020,SHUTTLE PARK NORTH,0,5802,33:01,3351
33,64,138203010,SHUTTLE PARK NORTH,0,6001,33:01,3353
33,64,138207010,SHUTTLE PARK NORTH,0,6001,33:03,3353
33,64,138238010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138242010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138246010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138250010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138254010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138258010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138262010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138266010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138270010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138274010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138278010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138282010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138286010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138290010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,64,138294010,SHUTTLE PARK SOUTH,1,6001,33:51,3353
33,305,137579020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137582020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137586020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137589020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137593020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137597020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137601020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137604020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,305,137608020,SHUTTLE PARK NORTH,0,6002,33:01,3353
33,64,138285010,SHUTTLE PARK SOUTH,1,6101,33:51,3354
33,64,138289010,SHUTTLE PARK SOUTH,1,6101,33:51,3354
33,64,138293010,SHUTTLE PARK SOUTH,1,6101,33:51,3354
33,305,137581020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137585020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137588020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137592020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137596020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137600020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137603020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137607020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137611020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137615020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137616020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137617020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137618020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137619020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137620020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137621020,SHUTTLE PARK NORTH,0,6102,33:01,3354
33,305,137725020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137731020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137735020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137738020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137742020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137746020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137750020,SHUTTLE PARK SOUTH,1,6102,33:51,3354
33,305,137614020,SHUTTLE PARK NORTH,0,6202,33:01,3355
33,305,137715020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137716020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137717020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137718020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137719020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137720020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137721020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137722020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137723020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137724020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137730020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137734020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137741020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137745020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137749020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137756020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,305,137760020,SHUTTLE PARK SOUTH,1,6202,33:51,3355
33,58,137888070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137892070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137896070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137900070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137904070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137908070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137912070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137916070,SHUTTLE PARK NORTH,0,6207,33:01,3355
33,58,137921070,SHUTTLE PARK NORTH,0,6207,33:01,3355
34,305,136865020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136866020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136867020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136868020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136869020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136870020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136871020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136872020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136873020,TREMONT + FRAZIER,0,6402,34:49,3401
34,305,136899020,SHUTTLE PARK NORTH,1,6402,34:52,3401
34,305,136900020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136901020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136902020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136903020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136904020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136905020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136906020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136907020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136908020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136909020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136910020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136911020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136912020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,305,136913020,SHUTTLE PARK NORTH,1,6402,34:99,3401
34,58,136914070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136915070,TREMONT + FRAZIER,0,6407,34:49,3401
34,58,136916070,TREMONT + FRAZIER,0,6407,34:49,3401
34,305,136836020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136837020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136838020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136839020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136840020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136841020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136842020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136843020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136844020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136845020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136846020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136847020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136848020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136849020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136850020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136851020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136852020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136853020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136854020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136855020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136856020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136857020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136858020,TREMONT + FRAZIER,0,6502,34:49,3402
34,305,136859020,TREMONT + FRAZIER,0,6502,34:02,3402
34,305,136874020,SHUTTLE PARK NORTH,1,6502,34:52,3402
34,305,136875020,SHUTTLE PARK NORTH,1,6502,34:99,3402
21,64,136737010,GOLDEN GATEWAY,0,6901,21:01,401
21,64,136743010,GOLDEN GATEWAY,0,6901,21:01,401
21,64,136749010,DOWNTOWN,1,6901,21:53,401
21,64,136755010,DOWNTOWN,1,6901,21:53,401
4,64,137191010,EASTGATE HAMILTON PL,0,6901,4:10,401
4,64,137195010,EASTGATE HAMILTON PL,0,6901,4:13,401
4,64,137197010,EASTGATE HAMILTON PL,0,6901,4:13,401
4,64,137202010,DOWNTOWN VIA GOLDEN GATE,1,6901,4:69,401
4,64,137205010,DOWNTOWN,1,6901,4:65,401
4,64,137208010,DOWNTOWN VIA GOLDEN GATE,1,6901,4:69,401
4,305,137020020,EASTGATE HAMILTON PL,0,6902,4:10,401
4,305,137027020,EASTGATE HAMILTON PL,0,6902,4:13,401
4,305,137033020,EASTGATE HAMILTON PL,0,6902,4:13,401
4,305,137084020,DOWNTOWN,1,6902,4:64,401
4,305,137093020,DOWNTOWN,1,6902,4:64,401
4,305,137103020,DOWNTOWN,1,6902,4:65,401
4,58,137121070,EASTGATE HAMILTON PL,0,6907,4:13,401
4,58,137133070,EASTGATE HAMILTON PL,0,6907,4:13,401
4,58,137135070,EASTGATE HAMILTON PL,0,6907,4:13,401
4,58,137146070,EASTGATE HAMILTON PL,0,6907,4:10,401
4,58,137160070,DOWNTOWN,1,6907,4:65,401
4,58,137173070,DOWNTOWN,1,6907,4:64,401
